Unnamed: 0,age,upgraded,gender,category,score1,score2,score3,pred_cluster
54393,40,0,1,1,4.57284514552,1.02442739048,-3.3833512553,2
54394,40,0,1,1,4.56186645839,1.02442739048,-3.64215530841,2
54395,39,1,1,1,4.70650833249,0.936289418381,-2.18899673605,2
54396,37,1,1,1,4.90055587792,0.870581815781,-1.64593840395,2
54397,34,1,1,1,5.23705239478,0.69304717556,-1.08230836883,2
54404,35,1,1,1,5.19431708535,0.704087120598,-1.13818484531,2
54407,36,1,1,1,5.08379460075,0.7663976423,-1.25119482567,2
54411,35,1,1,1,5.16786998786,0.735727628095,-1.1732312843,2
54414,36,1,1,1,5.07470319851,0.7663976423,-1.27404745358,2
54417,39,1,1,1,3.96489212209,1.9649842197,-1.99652570263,2
54455,37,0,1,1,4.53776495727,1.56826168852,-0.793823075099,2
54462,39,0,1,1,3.7663956403,2.31590597478,-1.33271088799,2
54465,34,0,1,1,5.26226142322,0.672025683938,-1.13326431912,2
54466,34,0,1,1,5.24986315562,0.765607367289,-0.895097777413,2
54468,33,0,1,1,5.36694414791,0.650291870254,-0.939110171075,2
54469,35,0,1,1,5.23085264891,0.704087120598,-1.14896209775,2
54470,34,0,1,1,5.16157696404,0.911559557498,-0.791072221335,2
54473,35,0,1,1,5.20622245046,0.704087120598,-1.20204528652,2
54475,35,0,1,1,5.17022828962,0.731261512669,-1.101482226,2
54478,35,0,1,1,5.18649310516,0.735727628095,-1.19782418257,2
54487,36,0,1,1,4.91144884229,1.04689785298,-0.98527367216,2
54491,40,0,1,1,4.53909574558,1.02751005117,-4.92375706347,2
54647,39,1,1,2,4.28311517938,1.35232384155,-1.38785209776,2
54653,35,1,1,2,4.89019672623,1.03542396671,-0.543708580592,2
54656,35,1,1,2,4.85619641034,1.04461358357,-0.561656172605,2
54658,37,1,1,2,4.56629720291,1.07953140086,-1.05302660766,2
54660,36,1,1,2,4.84565539442,0.905512858702,-0.817712837777,2
54665,36,0,1,1,4.73826437878,1.29710789306,-0.865523478197,2
54667,37,0,1,1,4.67142469757,1.29959202728,-1.00892869024,2
54668,37,0,1,1,4.90028068603,0.847883403209,-1.53512906581,2
54669,37,0,1,1,4.80841114233,0.983201437157,-1.39596772157,2
54670,38,0,1,1,4.68773647201,0.994103262242,-1.93878775364,2
54672,34,0,1,1,5.1571049765,0.847540688045,-0.89877653722,2
54674,34,0,1,1,5.18808291588,0.837031050889,-0.875435768297,2
54676,34,0,1,1,5.17978129993,0.837031050889,-0.890243132815,2
54679,36,0,1,1,4.97745393626,0.918448402428,-1.11726464941,2
54683,35,0,1,1,5.14107678228,0.7663976423,-1.26101771637,2
54685,40,0,1,1,4.53342736276,1.07072708518,-3.410479225,2
54752,34,0,1,2,4.81730112722,1.23741725155,-0.360681353175,2
54755,35,0,1,2,4.76534692538,1.24677363965,-0.394741495621,2
54756,34,0,1,2,4.96651572689,1.06829052878,-0.397249039129,2
54775,39,0,1,2,3.63233484325,2.37738639617,-0.522209021152,2
54787,37,0,1,2,4.51787225339,1.28093384546,-0.698331632637,2
54788,37,0,1,2,4.45462434322,1.30378193955,-0.799321493928,2
54789,39,0,1,2,4.27341180615,1.36276981607,-1.39388059194,2
54794,35,0,1,2,5.00609321927,0.831778048729,-0.700337825392,2
54795,37,0,1,2,4.46247692352,1.30378193955,-0.775127634619,2
54797,36,0,1,2,4.53274111551,1.46646782947,-0.407366541187,2
54798,36,0,1,2,4.54655907789,1.34729362377,-0.541693261726,2
54799,40,0,1,2,4.09613460514,1.44905787036,-3.08363554635,2
54800,37,1,1,2,4.6201822694,1.11343521756,-0.823438408763,2
54801,36,1,1,2,4.75545644836,0.986152559043,-0.813959967782,2
54803,37,1,1,2,4.49678561582,1.29245060559,-0.722174611464,2
54804,37,1,1,2,4.43843277156,1.33096662351,-0.76148445771,2
54805,37,1,1,2,4.39723559398,1.40123223348,-0.720248050075,2
54807,37,1,1,2,4.40043272064,1.39465927745,-0.730863074841,2
54808,37,1,1,2,4.34368658601,1.46570610054,-0.732022548072,2
54809,37,1,1,2,4.61912731501,1.11343521756,-0.826610497787,2
54810,38,1,1,2,4.31235322694,1.47510619964,-0.781115640862,2
54811,38,1,1,2,4.32790183863,1.46570610054,-0.779760667264,2
54812,38,1,1,2,4.35555835962,1.39740738212,-0.845426292863,2
54814,38,1,1,2,4.13210226358,1.70933754457,-0.726658420141,2
54815,38,1,1,2,4.13407712551,1.70933754457,-0.720008542288,2
54817,38,1,1,2,2.75575703964,3.66827360432,-0.0411207485178,2
54818,38,1,1,2,4.33748565611,1.46570610054,-0.750091629527,2
54819,38,1,1,2,4.37415982456,1.35781772313,-0.90462866638,2
54824,34,1,1,2,5.15024951774,0.672025683938,-0.823194168494,2
54831,35,1,1,2,5.13036935256,0.672025683938,-0.856153379342,2
54832,35,1,1,2,5.11339083664,0.704087120598,-0.83940799473,2
54833,34,1,1,2,5.20629628373,0.640273690953,-0.777966868692,2
54834,34,1,1,2,5.20352412275,0.640273690953,-0.782514625444,2
54839,35,1,1,2,5.06694655974,0.711036213396,-0.823275913944,2
54846,36,1,1,2,4.76829801005,0.986152559043,-0.781861703807,2
54848,35,1,1,2,5.05924422813,0.735727628095,-0.89374153427,2
54851,37,1,1,2,4.57386132057,1.22735724456,-0.695067401004,2
54852,37,1,1,2,4.58551191326,1.19761262117,-0.735937963957,2
54854,37,1,1,2,4.50581331368,1.29245060559,-0.697894018992,2
54855,38,1,1,2,3.89142191101,2.00264148758,-0.697098577055,2
54857,35,1,1,2,5.03642650301,0.735727628095,-0.941149396563,2
54859,36,1,1,2,5.00363031804,0.7663976423,-0.963940789337,2
54863,36,1,1,2,4.80998607654,0.978965016402,-0.726594044587,2
54864,36,1,1,2,4.75209563989,0.986152559043,-0.82294687948,2
54866,36,1,1,2,4.61003031986,1.22259826845,-0.624112529679,2
54867,36,1,1,2,4.60752855952,1.22259826845,-0.629560812576,2
54870,36,1,1,2,4.60220592366,1.22259826845,-0.641452096901,2
54879,36,1,1,1,4.98857806495,0.822814868682,-1.35714983886,2
54880,37,1,1,1,4.89337906235,0.927744881919,-1.2951209003,2
54881,38,1,1,1,4.65434948186,1.10194007876,-1.62792458787,2
54882,39,1,1,1,4.48986574511,1.21852638533,-2.27589318277,2
54883,39,1,1,1,4.48972764724,1.21852638533,-2.27737654523,2
54885,39,1,1,1,4.27888832176,1.50933024306,-2.24827303117,2
54886,39,1,1,1,4.59078510651,1.13101493978,-1.91483657427,2
54887,39,1,1,1,4.5825597327,1.13101493978,-1.97628236239,2
54888,39,1,1,1,4.53551817134,1.16058502098,-2.14866879778,2
54891,34,1,1,1,5.19314288425,0.757576320716,-1.02193324284,2
54895,33,1,0,1,5.15166330076,0.636947130872,-0.467545261509,2
54905,35,1,1,1,5.0832280102,0.865670894874,-0.995478627712,2
54906,35,1,1,1,5.07400549076,0.886449889863,-0.982285435398,2
54910,36,1,1,1,4.91425967972,0.974748301446,-1.13286183227,2
54915,37,1,1,1,4.71863528492,1.11815344387,-1.30703741685,2
54921,36,1,1,1,5.04893741778,0.798902618226,-1.21448069602,2
54926,36,1,1,1,5.04264807394,0.798902618226,-1.23108161006,2
54930,40,1,1,1,4.06037530129,1.72936974887,-3.82248751253,2
54931,37,1,1,1,4.61778928234,1.483670587,-0.802849702432,2
54941,36,1,1,1,4.71205813248,1.4777562366,-0.664032731398,2
54944,38,1,1,1,4.51082133691,1.36402318947,-1.35839820633,2
54948,36,1,1,1,4.64370931318,1.483670587,-0.75410829811,2
54950,37,1,1,1,4.63427135576,1.483670587,-0.773363801189,2
54953,37,0,1,2,4.84793007713,0.847883403209,-1.23783344305,2
54959,34,0,1,2,5.15145015604,0.672025683938,-0.799688978101,2
54965,35,0,1,2,5.09853663941,0.704087120598,-0.869598920088,2
54966,34,0,1,2,5.171122736,0.683601767716,-0.731185266253,2
54971,35,0,1,2,5.01397106263,0.7663976423,-0.941745600533,2
54976,35,0,1,2,5.05926832592,0.735727628095,-0.89571703918,2
54989,36,0,1,2,4.98665358186,0.7663976423,-1.00490826349,2
54990,36,0,1,2,4.93616167098,0.795568380659,-1.08007305912,2
54996,40,0,1,2,3.79901049902,1.89157463783,-2.25988913704,2
55038,36,0,1,1,4.79779373952,1.26192090628,-0.85312561045,2
55097,36,1,1,2,4.30674741612,1.99283462834,-0.156752751782,2
55108,36,1,1,2,4.35699735583,1.87210982188,-0.207934463085,2
55109,36,1,1,2,4.33679845058,1.87210982188,-0.219539263321,2
55198,39,0,1,2,4.18087207232,1.50409961875,-1.25488253018,2
55215,35,0,1,2,5.10176488559,0.704087120598,-0.883729264961,2
55219,37,0,1,2,3.9891297695,2.14674966144,-0.231020349498,2
55227,36,0,1,2,4.62010286041,1.32084876204,-0.483768201414,2
55228,36,0,1,2,4.12177068415,2.19372958808,-0.110897868537,2
55230,36,0,1,2,4.0894696873,2.14444479856,-0.157905789936,2
55235,39,0,1,2,4.00124345751,1.6318058739,-2.21659435918,2
55289,39,0,1,1,4.50199920023,1.20531190733,-2.51032777388,2
55334,40,0,1,1,4.40254307641,1.21030272802,-6.16116686251,2
55352,37,1,1,2,4.77151238669,0.908218236783,-0.969575597598,2
55362,34,1,1,2,5.15099940991,0.672025683938,-0.83825047469,2
55378,35,1,1,2,5.08328248022,0.704087120598,-0.896551930144,2
55380,36,1,1,2,4.79276328675,0.908218236783,-0.901990358862,2
55383,38,1,1,2,4.67140039593,0.900852168185,-1.34543780976,2
55386,35,1,1,2,5.04305256004,0.735727628095,-0.92841414436,2
55476,37,0,0,1,4.4345815033,1.11474807058,-0.710664852955,2
55479,37,1,1,2,4.70562668102,1.02861891685,-0.847746956549,2
55480,37,1,1,2,4.63487482835,1.07031568951,-0.904853506996,2
55482,39,1,1,2,3.61881054662,2.27638484449,-0.96938466486,2
55483,38,1,1,2,4.45682549025,1.15123636384,-1.28729318688,2
55484,39,1,1,2,4.09155824043,1.63477422025,-1.21595821662,2
55485,39,0,0,1,3.90777132085,1.54353312505,-1.15287174408,2
55488,34,1,1,2,5.1374943187,0.672025683938,-0.85231460088,2
55491,34,1,1,2,5.20769659122,0.640273690953,-0.783399013798,2
55500,35,1,1,2,5.09677184013,0.704087120598,-0.879329292517,2
55510,38,1,1,2,4.46574338481,1.15123636384,-1.23937862478,2
55511,38,1,1,2,4.44329190159,1.18092933116,-1.25829558121,2
55514,35,1,1,2,5.05368845863,0.735727628095,-0.914978338439,2
55517,35,0,0,1,4.75014252805,0.907693884649,-0.553922907921,2
55519,35,1,1,2,5.01674277898,0.7663976423,-0.943279375954,2
55522,35,0,1,1,5.0852588187,0.791044918836,-1.18267539282,2
55528,36,0,0,1,4.6117033812,0.957547831722,-0.6927526444,2
55529,40,1,1,2,3.69503805444,2.02804297859,-2.30665787552,2
55530,40,1,1,2,3.44116238584,2.38594230164,-2.1445968119,2
55631,37,0,1,1,4.72432315518,1.14921034143,-1.22795091865,2
55632,37,1,1,2,4.75184109699,0.870581815781,-1.34673161416,2
55633,37,1,1,2,4.84893694642,0.847883403209,-1.24825728634,2
55634,39,1,1,2,4.64730889741,0.924258901523,-2.02645336721,2
55635,39,0,1,1,3.84628392852,2.30510192312,-1.01289253121,2
55636,34,0,1,1,5.26276677747,0.672025683938,-1.15301823813,2
55637,34,0,1,1,5.21979404937,0.749858272144,-1.00547854467,2
55643,34,0,1,1,5.17963566254,0.861834546078,-0.862113534809,2
55645,38,1,1,2,4.64270056402,0.908702010225,-1.73650101817,2
55646,35,1,1,2,5.03033000969,0.735727628095,-0.884980464344,2
55649,36,0,1,1,5.11313520356,0.7663976423,-1.34953244526,2
55653,36,1,1,2,4.90850258745,0.822814868682,-1.11907268531,2
55654,40,0,1,1,3.55534107827,2.5195737417,-2.03536120182,2
55655,39,1,1,2,4.54152177124,0.949183775176,-3.18983237384,2
55691,39,0,1,2,4.09654471591,1.65255487151,-1.09167420294,2
55692,34,0,1,2,5.13689329371,0.672025683938,-0.826680671472,2
55702,35,0,1,2,5.09220976955,0.704087120598,-0.857851015226,2
55703,36,0,1,2,4.66971586189,1.24069038726,-0.52161961485,2
55708,37,0,1,2,4.42861214094,1.32295512056,-0.838499139908,2
55713,36,0,1,2,4.68100282805,1.24069038726,-0.503296351675,2
55717,39,0,1,2,3.47138379787,2.38770718641,-1.53468055689,2
55746,38,1,1,1,4.88592194752,0.890849839392,-1.87467330064,2
55747,39,1,1,1,4.62342969388,1.07565067703,-2.02732426326,2
55750,39,0,1,2,4.50546228668,0.966527468301,-2.51850515911,2
55752,38,1,1,1,4.54343963586,1.32404654764,-1.35684194512,2
55754,34,1,1,1,5.23558671742,0.701412924977,-1.0851897237,2
55757,35,1,1,1,5.1935841934,0.711527227841,-1.13809176602,2
55759,36,0,1,2,5.00462103746,0.7663976423,-0.983392925748,2
55761,36,0,1,2,4.99520740427,0.7663976423,-1.00346101967,2
55764,37,0,1,2,4.88272734526,0.822814868682,-1.18237778433,2
55767,35,1,1,1,5.14491562769,0.750472247179,-1.15609232681,2
55769,35,0,1,2,5.01467186975,0.7663976423,-0.952477662004,2
55770,36,1,1,1,5.08912846906,0.7663976423,-1.25935210173,2
55772,36,1,1,1,5.07969045708,0.7663976423,-1.28537062141,2
55776,40,1,1,1,4.15009476673,1.66436160893,-2.74846293563,2
55779,40,0,1,2,3.84856921493,1.76344572491,-4.34778931804,2
55906,35,0,1,2,5.11293199595,0.704087120598,-0.869200237516,2
55912,36,0,1,2,4.96417902934,0.795568380659,-1.02573362745,2
55916,37,0,1,2,4.86218501447,0.847883403209,-1.20603266104,2
55924,36,0,1,2,5.00440014791,0.7663976423,-0.985046718028,2
55925,36,0,1,2,4.98874061498,0.7663976423,-1.01903802608,2
55928,36,0,1,2,4.94214324689,0.795568380659,-1.08165989001,2
55929,39,0,1,2,3.96282594124,1.68474944573,-2.20747945229,2
55987,38,1,1,1,4.20647033968,1.80822319526,-1.20693152369,2
55992,34,1,1,1,5.2208404942,0.718619976533,-1.06558863383,2
56001,36,1,1,1,5.04422177009,0.833213424457,-1.17714814421,2
56002,35,1,1,1,5.19142398465,0.710987098688,-1.1486222637,2
56012,35,1,1,1,5.12621830365,0.776108701274,-1.12454703153,2
56014,38,1,1,1,4.81067466905,0.890849839392,-1.80078776391,2
56016,38,1,1,1,4.42271922121,1.55978537653,-1.14296655495,2
56025,36,1,1,1,5.03623554227,0.833213424457,-1.19805281211,2
56076,37,1,1,1,4.30792760937,1.92856051072,-0.62400395611,2
56078,38,1,1,1,4.13286863451,1.92797891247,-1.10791735685,2
56080,34,1,1,1,5.06634834105,1.03939292901,-0.768199720524,2
56081,34,1,1,1,5.01699543505,1.18732499535,-0.637143861474,2
56084,35,1,1,1,4.96921747044,1.115633273,-0.790957634246,2
56085,35,1,1,1,4.96213120352,1.19712944184,-0.691495363561,2
56086,36,1,1,1,4.64431250749,1.67511328711,-0.516962663597,2
56098,36,1,1,1,4.6460660435,1.67511328711,-0.514952278372,2
56103,39,1,1,1,3.83025580854,2.14624702257,-2.12717462955,2
56123,37,1,1,1,4.88834045203,0.915730575016,-1.36644641328,2
56125,37,1,1,1,4.85724813711,0.93432709436,-1.38046393116,2
56126,37,1,1,1,4.86869772805,0.92382229829,-1.37928534178,2
56127,37,1,1,1,4.85492427784,0.93432709436,-1.39039757179,2
56128,37,1,1,1,4.84740400175,0.93432709436,-1.41938357662,2
56130,36,1,1,1,4.93314455551,0.891178031059,-1.30942203503,2
56131,37,1,1,1,4.92953982647,0.880995105479,-1.36294680882,2
56132,37,1,1,1,4.64487875485,1.24060362815,-1.2355583194,2
56133,37,1,1,1,4.91718180757,0.880995105479,-1.40350748863,2
56135,38,1,1,1,4.32655186536,1.71168759446,-1.05115421419,2
56136,37,1,1,1,4.81833928415,0.952352615019,-1.48118070955,2
56138,39,1,1,1,3.91150743831,2.16821906645,-1.23628542936,2
56139,38,1,1,1,4.65408063218,1.18509574856,-1.38945302445,2
56141,38,1,1,1,4.34355173996,1.71435633038,-0.987186693446,2
56142,38,1,1,1,4.33924129295,1.71435633038,-1.00041299546,2
56143,39,1,1,1,4.12998687341,1.89748491829,-1.25644082001,2
56145,39,1,1,1,3.8727524528,2.19400829954,-1.37292962046,2
56146,39,1,1,1,3.87037316359,2.19400829954,-1.39123882084,2
56149,34,1,1,1,5.20060174408,0.790636801837,-0.945664572397,2
56153,33,1,1,1,5.29336127539,0.755182571479,-0.879049271824,2
56157,34,1,1,1,5.22520141154,0.782850763642,-0.922327989494,2
56158,35,1,1,1,5.04027051128,0.959081986129,-0.924368214578,2
56165,36,1,1,1,4.92585237421,0.915049962438,-1.24162848012,2
56167,37,1,1,1,4.87508876891,0.92382229829,-1.35436151314,2
56169,35,1,1,1,4.96590382838,1.08170347027,-0.830728647101,2
56170,35,1,1,1,5.03614234723,0.959081986129,-0.93362724962,2
56172,39,1,1,1,3.92590715871,2.17091482455,-1.17418584365,2
56176,35,1,1,1,4.97627157412,1.00074216834,-0.969816598176,2
56180,36,1,1,1,5.04218942628,0.817000642727,-1.2388313448,2
56181,36,1,1,1,4.94235810131,0.909668855565,-1.23677626258,2
56183,36,1,1,1,4.95810739031,0.909668855565,-1.19213499186,2
56184,39,1,1,1,3.82671905345,2.18871065879,-1.75610607872,2
56185,39,1,1,1,3.79051248161,2.21209129578,-1.97211259026,2
56187,40,1,1,1,3.80556827347,2.15527926695,-2.40454850756,2
56188,40,1,1,1,3.59331268609,2.43906338923,-2.48652659719,2
56190,40,1,1,1,3.56389182634,2.43220886079,-3.41963323242,2
56191,40,1,1,1,3.55094335729,2.43220886079,-6.03975393669,2
56223,37,1,1,1,4.78492644762,1.12862406274,-1.13604813205,2
56226,39,1,1,1,3.88549743479,2.16557336531,-1.43570840346,2
56229,38,1,1,1,4.315913244,1.67821742783,-1.18399943017,2
56238,36,1,1,1,4.84126934327,1.10061029133,-1.06940236087,2
56243,35,1,1,1,4.97283272402,0.995471529749,-0.974763293534,2
56246,36,1,1,1,4.95752474529,0.989243751613,-1.03238538334,2
56247,36,1,1,1,4.95740692023,0.989243751613,-1.03264803843,2
56366,38,0,1,2,4.16784562379,1.5549394871,-1.1438106047,2
56391,36,0,1,2,4.63905406384,1.19413456719,-0.671618935156,2
56393,37,0,1,2,4.58805585855,1.13651803507,-0.873284263455,2
56395,35,0,1,2,4.82926834936,1.06932078403,-0.582179014803,2
56404,36,0,1,2,4.69665065654,1.18729449127,-0.598530462963,2
56405,36,0,1,2,4.61121940134,1.2011387923,-0.691202804086,2
56407,40,0,1,2,3.46160947228,2.36219272727,-2.10985760783,2
56464,36,0,1,1,4.78445723943,1.28198884431,-0.867956359657,2
56481,36,0,1,1,4.84663279406,1.17702289596,-0.921694144047,2
56482,39,0,1,1,3.98173510167,1.96973827659,-1.90661469062,2
56484,39,0,1,1,3.97470768228,1.96973827659,-1.99267279079,2
56495,38,1,1,2,4.22852307142,1.59801289476,-0.738711654965,2
56499,38,1,1,2,3.00591446426,3.47525297149,-0.0401808771632,2
56507,38,1,1,2,2.92836170371,3.4743487059,-0.0962075620313,2
56508,34,1,1,2,5.03256135159,0.856285917937,-0.617118227387,2
56510,34,1,1,2,5.13130259222,0.699178952792,-0.770295444181,2
56515,35,1,1,2,4.91865652131,0.974861481232,-0.598288529952,2
56517,35,1,1,2,4.97371570777,0.866890381579,-0.676744286598,2
56518,36,1,1,2,4.4333714488,1.72274874044,-0.261004279766,2
56538,36,1,1,2,4.42164736493,1.72274874044,-0.2724734468,2
56545,39,1,1,2,2.71275433609,3.48570395759,-0.650507706497,2
56609,36,1,1,2,4.6915033202,1.1237600822,-0.739469346245,2
56610,36,1,1,2,4.61210365933,1.27809649064,-0.629612553155,2
56611,36,1,1,2,4.58090901563,1.28451077395,-0.652396730359,2
56612,37,1,1,2,4.7302930875,0.933619713996,-1.02669928133,2
56613,38,1,1,2,4.31205787645,1.45875454785,-0.865793772727,2
56616,38,1,1,2,4.31219820919,1.45875454785,-0.865297310944,2
56618,39,1,1,2,4.24637463733,1.39725902884,-1.45692300976,2
56630,36,1,1,2,4.59433417466,1.28451077395,-0.628477885474,2
56641,36,1,1,2,4.59768090045,1.28451077395,-0.622739165528,2
56642,39,1,1,2,4.10496114949,1.47519769723,-2.62384301844,2
56757,37,1,1,2,4.69171531006,0.972292921989,-1.04045361209,2
56758,37,1,1,2,4.6351734633,0.981703870422,-1.19918202181,2
56760,38,1,1,2,4.16725671842,1.58907192648,-1.0168013689,2
56762,39,0,1,2,4.59914505026,0.937699911112,-2.48277132721,2
56763,39,0,1,2,4.33270436323,1.20146967411,-2.21923233727,2
56764,38,1,1,2,4.48044790211,1.21137533784,-1.00961777714,2
56766,34,0,1,2,5.11601775087,0.700222094232,-0.802139679447,2
56768,34,1,1,2,5.14360334477,0.727596915289,-0.674515212728,2
56770,35,0,1,2,5.02023917365,0.761226301371,-0.837224507729,2
56773,35,1,1,2,4.84271714395,1.08007486067,-0.527192547457,2
56774,36,0,1,2,4.89249401488,0.861623330532,-0.828781933411,2
56782,35,1,1,2,4.80066798064,1.1216775616,-0.531986591088,2
56783,35,0,1,2,5.01286325914,0.761226301371,-0.853066362919,2
56788,35,0,1,2,4.96744030208,0.792675723275,-0.842526178325,2
56796,36,0,1,2,4.88724920421,0.861623330532,-0.841506303212,2
56798,36,0,1,2,4.71700598421,1.03350471676,-0.817010097042,2
56800,39,0,1,2,4.37155334181,1.10753899348,-3.00918755116,2
56801,39,1,1,2,3.93105928763,1.75858179342,-1.85049840532,2
56804,40,0,1,2,3.82311803162,1.80390211467,-4.66608636905,2
56805,36,0,1,1,4.89823057195,1.03325565519,-1.08495879922,2
56812,38,0,1,1,4.34863120049,1.5950752616,-1.3329547329,2
56814,39,0,1,1,4.17753643579,1.7080879632,-1.97770352656,2
56824,37,0,1,1,4.6905478814,1.36123293052,-0.894327557888,2
56825,37,0,1,1,4.67884267955,1.34874824505,-0.950314346172,2
56826,37,0,1,1,4.65123093223,1.35591247023,-0.983195134838,2
56831,35,0,1,1,5.039297065,0.904703862622,-1.06738801099,2
56838,36,0,1,1,5.03913178005,0.822990530709,-1.24538371875,2
56845,36,0,1,1,4.76090211859,1.24611233052,-0.928767648383,2
56848,40,0,1,1,4.16092090222,1.57034359129,-8.59430644414,2
56849,37,0,1,1,4.20425420121,2.25351038835,-0.336255247965,2
56852,37,1,1,2,4.12526086652,1.86378551377,-0.436009354776,2
56853,38,1,1,2,3.97543220059,2.01963845731,-0.462026781856,2
56854,38,1,1,2,4.43409920756,1.23352189778,-1.11715934386,2
56857,38,1,1,2,4.24138967433,1.46695226414,-1.13740408918,2
56858,37,1,1,2,4.51553071537,1.1868062994,-0.976533455842,2
56860,39,1,1,2,4.04018502999,1.64856246712,-1.61402902046,2
56862,39,1,1,2,3.24911674502,2.91761936928,-0.423534648368,2
56864,34,1,1,2,4.9693758289,0.938678250752,-0.590226999498,2
56868,32,0,1,1,5.19486915261,1.14384056127,-0.487672512673,2
56869,33,0,1,1,5.07015869577,1.32148913775,-0.440456511733,2
56874,35,1,1,2,4.80288436322,1.15684974976,-0.496981535251,2
56877,36,1,1,2,4.51962642511,1.44111393088,-0.493564958179,2
56878,37,1,1,2,4.21705220584,1.83147685389,-0.353421912217,2
56879,35,1,1,2,4.89889644091,0.917809577843,-0.723708304578,2
56883,36,1,1,2,4.74880491238,1.13725591226,-0.587541550345,2
56884,36,1,1,2,4.73661770923,1.13725591226,-0.609257854771,2
56888,36,0,1,1,4.6496509895,1.58350453041,-0.614849730964,2
56891,36,1,1,2,4.4629019611,1.52655617854,-0.453352842215,2
56892,36,1,1,2,4.44654247118,1.51085438106,-0.4645358194,2
56893,36,0,1,1,4.33685723198,2.09822649446,-0.373021772563,2
56895,40,1,1,2,2.84745243079,3.17485705945,-4.5703042295,2
57022,39,0,1,2,4.38074564606,1.11589540479,-2.52038738427,2
57025,34,0,1,2,5.20484181409,0.640273690953,-0.774091197624,2
57029,35,0,1,2,5.09778034908,0.704087120598,-0.894779464645,2
57033,35,0,1,2,5.10322507807,0.704087120598,-0.884021906037,2
57034,35,0,1,2,5.10115746164,0.704087120598,-0.888118978519,2
57043,35,0,1,2,5.08612025896,0.704087120598,-0.916233661003,2
57127,39,0,1,2,4.02003368604,1.68504618714,-1.54348834042,2
57134,33,0,1,2,5.28770653122,0.579754493205,-0.754016346025,2
57161,39,0,1,2,3.91596189341,1.74540134525,-2.36626232115,2
57170,36,1,1,1,4.8891303693,1.03949902418,-1.09039842301,2
57171,37,1,1,1,4.77052541488,1.15246896146,-1.12147886338,2
57172,36,1,1,1,4.91476608911,0.986115257441,-1.14974467495,2
57174,37,1,1,1,4.76059640633,1.11129814848,-1.25352717993,2
57175,36,1,1,1,4.88359708273,0.993844190089,-1.17361544399,2
57176,37,1,1,1,4.76132706749,1.20773571569,-1.03730132362,2
57177,37,1,1,1,4.58911505898,1.33141569961,-1.19654630913,2
57178,37,1,1,1,4.78203689441,1.11129814848,-1.17936358058,2
57179,38,1,1,1,4.60827689871,1.12697296244,-1.8718551328,2
57180,39,1,1,1,4.58080326521,1.14447754454,-2.01011541693,2
57181,39,1,1,1,4.5673665297,1.14613180464,-2.1051818389,2
57183,39,1,1,1,4.49474747126,1.18445353688,-2.70039027836,2
57185,34,1,1,1,5.25338132154,0.672025683938,-1.12079635043,2
57191,36,1,1,1,5.12240295306,0.7663976423,-1.35245232175,2
57192,36,1,1,1,4.99668546692,0.910956530283,-1.12068723733,2
57193,36,1,1,1,4.89746426318,1.03949902418,-1.06767837989,2
57194,36,1,1,1,4.91323584842,0.986115257441,-1.1537364166,2
57197,37,1,1,1,4.70614477299,1.18628733427,-1.23319014407,2
57199,38,1,1,1,4.58578401146,1.28594902617,-1.3466845506,2
57200,38,1,1,1,4.54451346593,1.30652036734,-1.44053258545,2
57201,38,1,1,1,4.5044339537,1.32298175491,-1.57666769948,2
57202,39,1,1,1,4.57241206326,1.14613180464,-2.06807913105,2
57204,39,1,1,1,4.49489251424,1.18445353688,-2.69848169066,2
57205,39,1,1,1,4.49012114794,1.18445353688,-2.76431826495,2
57208,35,1,1,1,5.16103789464,0.735727628095,-1.30314847452,2
57211,36,1,1,1,5.1312952385,0.7663976423,-1.32980578401,2
57212,36,1,1,1,4.78117222362,1.20955718262,-0.977699321694,2
57213,40,1,1,1,4.39730322047,1.28992111646,-3.25190275913,2
57214,39,1,1,1,4.4016714582,1.28992111646,-3.17272862645,2
57345,37,0,1,2,4.39016063849,1.47533492791,-0.645623858496,2
57346,39,0,1,2,3.89289351034,1.95187802012,-0.938128392346,2
57347,39,0,1,2,3.74992800545,2.1009094483,-1.09415093333,2
57348,39,0,1,2,3.79181600598,2.02717408874,-1.19949709195,2
57349,34,0,1,2,5.06487219175,0.78120384438,-0.717226354942,2
57351,34,0,1,2,5.07760907408,0.758841283755,-0.755029126853,2
57357,35,0,1,2,5.03316768318,0.733569095059,-0.861426999219,2
57358,36,0,1,2,4.81461692111,0.917250271369,-0.884517640263,2
57359,37,0,1,2,4.34464658688,1.54737100102,-0.612868862491,2
57360,35,0,1,2,5.009976598,0.754618502648,-0.873774807264,2
57361,36,0,1,2,4.99780822021,0.7663976423,-1.01393693781,2
57363,36,0,1,2,4.93013177687,0.795568380659,-1.01819936769,2
57364,36,0,1,2,4.86666523002,0.839020843049,-0.948528868654,2
57366,39,0,1,2,3.87361564907,1.8326294626,-1.93063375659,2
57367,40,0,1,2,3.75547505336,1.96948715701,-2.17406547461,2
57368,40,0,1,2,3.74906207002,1.96948715701,-2.29654897705,2
57413,36,1,1,2,4.9314580085,0.795568380659,-1.13317239542,2
57418,38,1,1,2,4.74950502132,0.890849839392,-1.50337713702,2
57420,38,1,1,2,4.64407210622,0.924417619086,-1.39062082277,2
57427,34,1,1,2,5.16624972748,0.655237607487,-0.812121944292,2
